customerid,exited,surname,creditscore,geography,gender,age,tenure,balance,hascrcard,isactivemember,estimatedsalary,bank_products
15690188,1,Maclean,631,France,Male,33.0,7,0.0,1,1,58043.02,InvestmentFund
15689425,0,Olejuru,687,Spain,Male,35.0,8,100988.39,1,0,22247.27,"HomeEquityLoan,AutoLoan"
15671766,0,Enyinnaya,599,France,Male,44.0,10,118577.24,1,1,31448.52,CertificateOfDeposit
15782806,0,Watson,718,Spain,Male,28.0,6,0.0,1,0,146875.86,"CertificateOfDeposit,PersonalLoan"
15764419,0,Dr. Langdon,730,France,Male,27.0,5,0.0,1,1,116081.93,"SavingsAccount,RetirementAccount"
15591915,1,Frolov,533,France,Female,39.0,2,0.0,0,1,73669.94,CheckingAccount
15772798,0,Chikezie,711,Spain,Female,28.0,5,0.0,1,1,93959.96,"MortgageLoan,CertificateOfDeposit"
15792008,0,Zetticci,555,Spain,Female,26.0,9,0.0,0,1,158918.03,"CheckingAccount,MortgageLoan"
15715541,0,Yang,850,France,Female,42.0,9,113311.11,1,1,198193.75,PersonalLoan
15639277,0,Lin,678,France,Female,41.0,9,0.0,0,0,13160.03,InvestmentFund
15798850,0,Goddard,576,France,Male,32.0,7,0.0,1,0,4660.91,"CheckingAccount,PersonalLoan"
15776348,1,Rogers,835,Germany,Male,,4,124365.42,0,0,180197.74,CreditCard
15727696,0,Zubareva,592,France,Male,42.0,1,147249.29,1,1,63023.02,"RetirementAccount,MortgageLoan"
15793813,0,Onochie,774,France,Male,36.0,7,103688.19,0,1,118971.74,RetirementAccount
15694395,0,Ts'ui,620,France,Female,29.0,1,138740.24,0,0,154700.61,"HomeEquityLoan,PersonalLoan"
15764195,0,Dr. Newsom,519,Spain,Male,39.0,4,111900.14,1,1,97577.17,HomeEquityLoan
15744919,0,Genovese,734,Spain,,37.0,0,152760.24,1,1,48990.5,RetirementAccount
15671655,1,Thorpe,763,Germany,Male,31.0,7,143966.3,1,1,140262.96,"InvestmentFund,MortgageLoan"
15654901,0,Horton,733,France,Male,51.0,10,141556.96,1,0,130189.53,CertificateOfDeposit
15649136,0,Williamson,650,France,Female,43.0,6,0.0,1,1,16301.91,"CreditCard,InvestmentFund"
15775562,0,Dr. Shoobridge,538,France,Female,33.0,5,0.0,1,0,126962.41,"RetirementAccount,InvestmentFund"
15807481,0,Peng,577,France,Female,46.0,1,0.0,1,1,158750.53,PersonalLoan
15642885,0,Gray,792,France,Male,30.0,8,0.0,1,0,199644.2,"SavingsAccount,CheckingAccount"
15789109,1,Watson,686,France,Female,41.0,10,0.0,1,1,144272.71,CreditCard
15814004,0,Fyodorova,589,France,Male,29.0,2,0.0,0,1,98320.27,"MortgageLoan,PersonalLoan"
15673619,0,Bazhenov,530,France,Male,25.0,9,162560.32,1,0,64129.03,InvestmentFund
15595135,0,Solomon,778,Germany,Female,29.0,7,123229.46,1,0,181221.09,HomeEquityLoan
15583681,0,Layh,616,Spain,,31.0,7,76665.71,1,1,163809.08,"HomeEquityLoan,CertificateOfDeposit"
15605000,1,John,550,,Male,38.0,9,140278.99,1,1,171457.06,"CreditCard,MortgageLoan,SavingsAccount"
15718071,0,Dr. Tuan,655,France,Female,51.0,3,0.0,0,1,15801.02,"PersonalLoan,InvestmentFund"
15679760,0,Slattery,721,France,Male,46.0,1,115764.32,0,0,102950.79,"PersonalLoan,InvestmentFund"
15654574,0,Onyekachi,499,Germany,Male,36.0,5,131142.53,1,0,174918.46,"SavingsAccount,AutoLoan"
15577178,1,Genovese,511,France,Male,45.0,5,68375.27,1,0,193160.25,CheckingAccount
15595324,1,Daniels,579,Germany,Female,39.0,5,117833.3,0,0,5831.0,"PersonalLoan,SavingsAccount,CheckingAccount"
15756932,0,Dr. Caldwell,696,Spain,Female,36.0,7,0.0,1,1,82298.59,"AutoLoan,InvestmentFund"
15726358,0,Chiemenam,681,France,Male,34.0,7,0.0,0,0,130686.59,"InvestmentFund,PersonalLoan"
15595228,1,Wanliss,815,France,Male,45.0,7,0.0,0,1,52885.23,CheckingAccount
15782530,0,Bruce,681,Spain,Male,30.0,2,111093.01,1,0,68985.99,InvestmentFund
15592877,0,Wright,641,Spain,Male,42.0,9,132657.55,1,0,35367.19,MortgageLoan
15651983,1,Fang,591,France,Female,56.0,9,128882.49,1,1,196241.94,CertificateOfDeposit
15746737,0,Eames,565,Germany,Male,59.0,9,69129.59,1,1,170705.53,HomeEquityLoan
15774179,0,Sutherland,487,France,Male,37.0,6,0.0,1,1,126477.41,"AutoLoan,SavingsAccount"
15667265,0,Cavenagh,729,France,Male,39.0,4,121404.64,1,1,159618.17,HomeEquityLoan
15655123,1,Dumetolisa,505,Spain,Female,45.0,9,131355.3,1,0,195395.33,"MortgageLoan,PersonalLoan,CheckingAccount"
15595917,0,Mackay,580,France,Female,35.0,1,102097.33,0,1,168285.85,CreditCard
15668385,0,Dr. Dellucci,642,France,Male,40.0,1,154863.15,1,1,138052.51,CreditCard
15709476,0,Kenyon,850,Spain,Female,41.0,3,99945.93,1,0,71179.31,"CertificateOfDeposit,InvestmentFund"
15711218,0,Parry,616,Germany,Male,39.0,2,121704.32,1,0,55556.3,"CheckingAccount,MortgageLoan"
15798659,0,Kennedy,526,Spain,Female,43.0,3,0.0,1,0,31705.19,"HomeEquityLoan,CreditCard"
15663939,0,Arnott,523,Germany,Male,35.0,8,138782.76,1,1,186118.93,AutoLoan
15694946,0,Hanson,663,France,Male,35.0,9,0.0,1,1,195580.28,"RetirementAccount,CheckingAccount"
15631912,0,Dr. T'ao,840,France,Male,30.0,8,136291.71,1,0,54113.38,SavingsAccount
15768816,0,Shen,570,Germany,Male,42.0,0,107856.57,1,0,127528.84,"CertificateOfDeposit,PersonalLoan"
15682268,1,Steere,676,Germany,Female,26.0,1,108348.66,0,0,60231.74,SavingsAccount
15684801,1,Abbott,689,France,Male,47.0,1,93871.95,1,0,156878.42,"InvestmentFund,RetirementAccount,HomeEquityLoan"
15636428,1,Sutherland,703,Spain,,45.0,1,0.0,1,0,182784.11,InvestmentFund
15809823,0,Thurgood,491,Germany,Male,19.0,2,125860.2,0,0,129690.5,CheckingAccount
15699284,0,Johnson,584,France,Male,49.0,8,172713.44,1,0,113860.81,SavingsAccount
15786993,0,Lung,810,France,Female,51.0,5,0.0,0,1,184524.74,"HomeEquityLoan,SavingsAccount"
15709441,0,Cocci,745,Spain,Female,59.0,8,0.0,1,1,36124.98,CertificateOfDeposit
15710257,0,Matveyeva,625,France,Female,39.0,3,130786.92,0,1,121316.07,CheckingAccount
15582492,0,Moore,535,,Female,29.0,2,112367.34,1,0,185630.76,CreditCard
15575694,0,Yobachukwu,729,Spain,Female,45.0,7,91091.06,1,0,71133.12,"CreditCard,HomeEquityLoan"
15756820,0,Fleming,655,France,Female,26.0,7,106198.5,0,1,32020.42,AutoLoan
15766289,0,Dickinson,751,France,Male,47.0,5,142669.93,1,0,162760.96,"RetirementAccount,CreditCard"
15593014,0,Evseyev,525,France,Male,33.0,1,112833.35,0,1,175178.56,InvestmentFund
15584545,0,Aksenov,532,France,Female,40.0,5,0.0,0,1,177099.71,"HomeEquityLoan,RetirementAccount"
15675949,0,Fleming,696,Spain,Female,43.0,4,0.0,1,1,66406.37,"CertificateOfDeposit,InvestmentFund"
15672091,0,Ulyanov,786,Germany,Female,32.0,2,104336.43,0,0,59559.81,"MortgageLoan,SavingsAccount"
15801658,0,Summers,580,France,Male,55.0,6,104305.74,0,1,175750.21,MortgageLoan
15706185,0,Clements,596,Germany,Male,47.0,5,140187.1,1,1,174311.3,"SavingsAccount,PersonalLoan"
15789863,0,Kazakova,683,France,Male,39.0,4,0.0,1,0,171716.81,"SavingsAccount,CertificateOfDeposit"
15720943,1,Pirozzi,747,France,Female,45.0,1,114959.12,1,0,189362.39,SavingsAccount
15697997,1,Jamieson,602,France,Male,33.0,5,164704.38,0,1,180716.1,InvestmentFund
15665416,0,Ferri,779,France,Male,62.0,10,119096.55,0,1,116977.89,PersonalLoan
15660200,0,Mai,551,France,Male,31.0,1,0.0,1,1,185105.44,"MortgageLoan,PersonalLoan"
15619653,1,Hannaford,666,France,Male,47.0,2,0.0,1,0,35046.97,PersonalLoan
15773447,0,Fomin,526,Spain,Male,30.0,8,0.0,1,0,36251.0,CheckingAccount
15739160,0,Mahon,849,France,Female,41.0,9,115465.28,1,0,103174.5,AutoLoan
15689237,0,Shaw,471,France,Female,27.0,4,0.0,1,0,122642.09,"CheckingAccount,AutoLoan"
15679297,0,Volkova,628,Spain,Male,43.0,3,184926.61,1,0,122937.57,MortgageLoan
15591433,0,Miles,674,Germany,Male,43.0,8,85957.88,1,0,8757.39,"CheckingAccount,MortgageLoan"
15642725,0,Madison,797,France,Male,32.0,10,114084.6,0,1,125782.29,HomeEquityLoan
15701962,0,Scott,590,Spain,Female,,2,166930.76,1,0,122487.73,"HomeEquityLoan,InvestmentFund"
15811613,0,Voss,588,France,Female,27.0,8,0.0,1,0,20066.38,MortgageLoan
15741049,0,Colebatch,577,France,Male,29.0,7,0.0,1,1,55473.15,"SavingsAccount,PersonalLoan"
15724423,0,Wilson,571,France,Female,38.0,6,107193.82,0,0,38962.94,"RetirementAccount,SavingsAccount"
15574305,0,T'ang,680,France,Male,36.0,3,116275.12,1,1,63795.8,PersonalLoan
15678168,0,Gibson,648,Spain,Female,27.0,7,0.0,1,1,163060.43,"InvestmentFund,PersonalLoan"
15697020,0,Hs?eh,618,France,Male,39.0,2,91068.56,1,0,26578.69,CertificateOfDeposit
15610801,0,Pan,648,Germany,Male,41.0,5,123049.21,0,1,5066.76,CheckingAccount
15745232,0,Chikelu,759,France,Female,39.0,6,0.0,1,1,140497.67,"CertificateOfDeposit,SavingsAccount"
15722758,0,Dr. Allan,585,France,Male,40.0,7,0.0,0,0,146156.98,"PersonalLoan,CreditCard"
15792102,0,Yefremova,774,France,Female,42.0,3,137781.65,0,0,199316.19,RetirementAccount
15675185,0,Chuang,697,Germany,Female,48.0,2,108128.96,1,1,103944.37,"CheckingAccount,MortgageLoan"
15801247,0,Fan,605,Spain,Male,39.0,10,105317.73,1,0,138021.36,"SavingsAccount,HomeEquityLoan"
15725660,0,Dellucci,676,France,Male,20.0,1,80569.73,0,0,68621.98,RetirementAccount
15638963,0,Garran,678,France,Female,22.0,4,174852.89,1,1,28149.06,RetirementAccount
15800061,1,Moretti,495,Spain,Female,45.0,3,89158.94,1,0,135169.76,"PersonalLoan,HomeEquityLoan,CertificateOfDeposit"
15578006,0,Yao,787,France,Female,85.0,10,0.0,1,1,116537.96,"SavingsAccount,CheckingAccount"
15668504,0,Lucchesi,770,France,Male,36.0,2,89800.14,1,1,105922.69,PersonalLoan
15687491,1,Nkemdilim,817,Germany,Male,45.0,9,101207.75,0,0,88211.12,AutoLoan
15610403,0,Anderson,659,France,Male,43.0,1,106086.42,1,0,26900.63,"CertificateOfDeposit,SavingsAccount"
15741094,0,Prof. Sagese,693,France,Male,21.0,1,0.0,1,1,3494.02,"CreditCard,SavingsAccount"
15807909,0,Rubensohn,744,France,Male,47.0,9,0.0,1,0,113163.17,"CheckingAccount,CreditCard"
15666141,0,Baldwin,829,Spain,Female,26.0,8,101440.36,1,1,19324.5,"CreditCard,MortgageLoan"
15617134,0,Iqbal,716,France,Male,38.0,4,0.0,1,0,189678.7,"CertificateOfDeposit,RetirementAccount"
15783029,0,Dr. Monaldo,671,France,Male,34.0,7,106603.74,1,1,26387.71,"RetirementAccount,PersonalLoan"
15622833,0,Mahon,835,Germany,Female,29.0,10,130420.2,0,0,106276.55,"AutoLoan,CertificateOfDeposit"
15746422,0,Muir,636,,Female,38.0,1,0.0,1,0,45015.38,AutoLoan
15750839,0,Burns,649,Spain,Male,29.0,2,45022.23,1,1,173495.77,CertificateOfDeposit
15749130,0,Dyer,621,Germany,Male,27.0,1,74298.43,1,1,52581.96,PersonalLoan
15779862,1,Lyons,658,Germany,Female,31.0,3,133003.03,0,1,146339.27,CreditCard
15767871,0,H?,784,Spain,Male,48.0,7,0.0,1,1,182609.97,"PersonalLoan,AutoLoan"
15679651,0,Gardiner,783,Spain,Female,37.0,1,136689.66,1,0,197890.65,CertificateOfDeposit
15576219,0,Cameron,615,France,Male,32.0,4,0.0,1,1,6225.63,"SavingsAccount,AutoLoan"
15699247,1,Chapman,791,France,Female,44.0,5,0.0,1,1,123977.86,"CreditCard,PersonalLoan"
15619087,0,Taylor,762,France,Male,53.0,1,102520.37,1,1,170195.4,RetirementAccount
15605327,0,Namatjira,607,France,Male,35.0,2,0.0,1,1,114190.3,"SavingsAccount,InvestmentFund"
15610140,0,He,601,France,Female,34.0,5,0.0,1,0,27022.57,"SavingsAccount,AutoLoan"
15791174,0,Leibius,540,,Male,67.0,1,88382.01,0,1,59457.0,SavingsAccount
15602373,0,Dr. White,812,France,Male,44.0,4,115049.15,1,0,165038.41,"AutoLoan,CertificateOfDeposit"
15762605,0,Wall,685,France,Male,58.0,1,104796.54,1,1,154181.41,CheckingAccount
15598840,0,Moretti,680,France,Male,33.0,1,123082.08,1,0,134960.98,CreditCard
15744279,0,Patterson,680,Spain,Female,58.0,8,0.0,1,1,65708.5,"CreditCard,CheckingAccount"
15670619,0,Dr. Coppin,631,France,Female,33.0,8,0.0,0,0,117374.22,"RetirementAccount,CreditCard"
15599533,0,Tsao,569,France,Female,43.0,7,0.0,1,1,77703.19,"RetirementAccount,PersonalLoan"
15757837,0,Kao,584,Germany,Male,33.0,3,88311.48,1,1,177651.38,"InvestmentFund,SavingsAccount"
15697574,0,Stewart,582,France,Female,40.0,9,0.0,1,1,60954.45,"SavingsAccount,CheckingAccount,HomeEquityLoan"
15578738,0,Tuan,609,France,Male,32.0,7,71872.19,1,1,151924.9,MortgageLoan
15762228,0,Barnes,506,Spain,Male,35.0,6,110046.93,1,0,26318.73,"CreditCard,AutoLoan"
15614827,0,Sun,503,France,Male,42.0,8,104430.08,1,1,147557.71,CreditCard
15789815,0,Fallaci,503,France,Female,28.0,5,0.0,1,0,125918.17,"CheckingAccount,CreditCard"
15579781,0,Dr. Buccho,806,Germany,Male,31.0,10,138653.51,1,0,190803.37,CertificateOfDeposit
15587013,0,Tien,653,France,Female,31.0,7,102575.04,1,1,11043.54,RetirementAccount
15570932,1,Pirozzi,666,France,Male,43.0,7,137780.74,1,1,119100.05,"InvestmentFund,CheckingAccount"
15794661,0,Liu,674,Spain,Male,32.0,2,0.0,1,0,140579.17,"CreditCard,PersonalLoan"
15581654,0,Long,798,France,Male,32.0,7,0.0,0,1,37731.95,"AutoLoan,PersonalLoan"
15644296,0,Scott,740,France,Female,,8,105209.54,1,0,1852.58,CheckingAccount
15614420,0,Gerasimova,531,Germany,Female,32.0,0,109570.21,1,1,172049.84,"SavingsAccount,CertificateOfDeposit"
15609653,1,Ifeatu,614,Germany,Female,44.0,6,118715.86,1,0,133591.11,CertificateOfDeposit
15594577,0,De Luca,556,France,Male,35.0,10,0.0,1,1,192751.18,"PersonalLoan,MortgageLoan"
15584114,0,Dr. Ogbonnaya,678,Germany,Female,43.0,2,153393.18,1,1,193828.27,"HomeEquityLoan,MortgageLoan"
15673367,0,Humffray,587,Germany,Male,33.0,6,132603.36,1,0,55775.72,CheckingAccount
15685576,0,Degtyaryov,527,Spain,Female,36.0,6,0.0,1,1,102280.29,"MortgageLoan,CheckingAccount"
15774727,0,Dr. Monaldo,757,,Female,34.0,1,129398.01,0,0,44965.44,"CheckingAccount,CreditCard"
15694288,0,Cawthorne,468,Spain,Male,28.0,3,0.0,1,0,170661.02,"InvestmentFund,RetirementAccount"
15603319,0,Graham,693,France,Male,29.0,2,151352.74,0,0,197145.89,CertificateOfDeposit
15759066,1,Carpenter,483,France,Female,44.0,5,136836.49,1,0,192359.9,CreditCard
15814816,1,Kambinachi,466,France,Male,,4,91592.06,1,0,141210.18,RetirementAccount
15724402,0,Tyler,770,France,Female,30.0,8,0.0,1,0,100557.03,"AutoLoan,CertificateOfDeposit"
15571059,1,Martin,734,France,Female,54.0,3,0.0,1,0,130805.54,HomeEquityLoan
15674206,0,Walker,716,France,Female,22.0,8,0.0,1,1,92606.98,"InvestmentFund,SavingsAccount"
15715160,0,Khan,439,France,Male,36.0,2,165536.28,1,1,123956.83,"RetirementAccount,CertificateOfDeposit"
15730448,0,Iroawuchi,538,Germany,Male,25.0,5,62482.95,1,1,102758.43,PersonalLoan
15662067,0,Summers,743,France,Male,40.0,8,68155.59,1,0,94876.65,HomeEquityLoan
15779581,1,Bottrill,734,Spain,Female,43.0,3,55853.33,0,1,94811.85,"CreditCard,InvestmentFund"
15662901,0,Dr. Hu,656,France,Male,37.0,2,0.0,0,1,67840.81,"HomeEquityLoan,InvestmentFund"
15689751,0,Jones,666,France,Female,31.0,2,79589.43,0,0,4050.57,HomeEquityLoan
15667742,0,Vincent,627,Spain,Male,41.0,5,100880.76,0,1,134665.25,AutoLoan
15738448,0,Sanford,480,Germany,Female,25.0,3,174330.35,0,0,181647.13,"CreditCard,RetirementAccount"
15680243,0,Brown,792,France,Male,19.0,7,143390.51,1,0,33282.84,MortgageLoan
15745083,1,Dr. Lei,613,Germany,Male,59.0,8,91415.76,0,0,27965.0,RetirementAccount
15708228,0,Toscani,476,Germany,Male,30.0,3,134366.42,1,0,68343.53,CreditCard
15628523,0,Chien,539,France,Female,24.0,3,0.0,1,1,198161.07,"MortgageLoan,CertificateOfDeposit"
15708196,0,Uchenna,696,Spain,Male,60.0,8,88786.81,1,1,196858.4,MortgageLoan
15735549,0,Lori,810,,Male,35.0,3,96814.46,1,1,120511.03,"CertificateOfDeposit,SavingsAccount"
15809347,0,Fanucci,763,Germany,Male,32.0,9,160680.41,1,0,30886.35,MortgageLoan
15660866,0,Dr. Chimaobim,640,France,Female,29.0,3,0.0,1,0,2743.69,"CheckingAccount,InvestmentFund"
15766609,0,Jowers,655,France,Female,47.0,10,0.0,1,0,167778.62,"RetirementAccount,HomeEquityLoan"
15654230,0,Miller,526,Germany,Male,31.0,5,145537.21,1,0,132404.64,MortgageLoan
15794566,1,Kirsova,678,France,Female,28.0,4,0.0,1,1,144423.17,"MortgageLoan,CreditCard"
15800890,0,T'ien,554,France,Female,45.0,6,0.0,1,1,181204.5,"RetirementAccount,InvestmentFund"
15697424,1,Ku,597,Spain,Female,30.0,2,119370.11,1,1,182726.22,CreditCard
15724536,0,Chin,560,Spain,Female,28.0,1,0.0,1,1,120880.72,"InvestmentFund,MortgageLoan"
15735878,1,Law,850,Germany,Female,47.0,10,134381.52,0,0,26812.89,HomeEquityLoan
15707596,1,Chung,546,Germany,Female,74.0,8,114888.74,1,1,66732.63,"RetirementAccount,SavingsAccount"
15657163,0,Cockrum,623,Germany,Male,42.0,1,149332.48,1,0,100834.22,"InvestmentFund,CertificateOfDeposit"
15622478,1,Greaves,698,France,Female,40.0,7,105061.74,1,0,107815.31,"SavingsAccount,PersonalLoan,RetirementAccount"
15779529,0,Grant,620,France,Male,32.0,7,0.0,1,1,34665.79,"RetirementAccount,MortgageLoan"
15636023,1,O'Donnell,619,France,Female,40.0,10,0.0,1,1,147093.84,HomeEquityLoan
15582066,0,Maclean,561,France,Male,21.0,4,0.0,1,1,36942.35,CreditCard
15666675,0,Hsieh,753,France,Female,39.0,7,155062.8,1,1,16460.77,PersonalLoan
15732987,0,Hs?,721,Spain,Male,43.0,3,88798.34,0,0,45610.63,CreditCard
15789432,0,Mazzanti,451,France,Male,33.0,6,0.0,1,0,184954.11,"CertificateOfDeposit,CreditCard"
15663161,1,Chiu,680,Germany,Female,51.0,5,143139.87,0,0,47795.43,MortgageLoan
15694879,0,Reeves,590,Spain,Female,23.0,7,0.0,1,0,196789.9,"HomeEquityLoan,InvestmentFund"
15593715,0,Castiglione,634,Germany,Male,27.0,3,107027.52,1,0,173425.68,InvestmentFund
15575002,0,Ferguson,676,France,Male,29.0,4,140720.93,1,0,36221.18,SavingsAccount
15622171,0,Nnamdi,642,France,Male,30.0,8,80964.57,1,0,174738.2,"RetirementAccount,HomeEquityLoan"
15795224,1,Wu,760,France,Male,39.0,6,178585.46,1,0,67131.3,RetirementAccount
15685346,0,Chu,736,Spain,Female,26.0,4,135889.13,1,1,165692.03,CreditCard
15691808,0,King,656,France,Male,43.0,7,134919.85,1,0,194691.95,HomeEquityLoan
15721007,1,Charlton,776,Germany,Male,33.0,8,115130.34,0,0,129525.5,InvestmentFund
15794253,0,Dr. Marsh,832,,Female,34.0,6,138190.13,0,1,146511.2,"MortgageLoan,InvestmentFund"
15694453,0,Walker,631,Germany,Male,37.0,9,131519.49,1,1,51752.18,"PersonalLoan,SavingsAccount"
15813113,1,Chang,795,Spain,Female,56.0,5,0.0,1,0,35418.69,CreditCard
15614187,0,Pottinger,648,Germany,Female,39.0,3,126935.98,0,1,57995.74,"InvestmentFund,RetirementAccount"
15619407,0,Dr. Buckley,615,France,Male,39.0,4,133707.09,1,1,108152.75,SavingsAccount
15646227,0,Folliero,682,France,Female,27.0,1,97893.2,1,0,166144.98,CertificateOfDeposit
15660541,0,Olisanugo,694,France,Male,34.0,5,127900.03,1,0,101737.8,AutoLoan
15753874,0,Kent,694,,Male,37.0,10,143835.47,0,1,33326.71,CertificateOfDeposit
15617877,0,Jessop,607,France,Male,44.0,0,0.0,1,1,81140.09,"PersonalLoan,MortgageLoan"
15772073,1,Hodge,664,France,Male,48.0,10,0.0,1,0,140173.17,RetirementAccount
15701537,1,Ignatiev,756,France,Male,60.0,2,0.0,1,1,166513.49,CheckingAccount
15736228,0,Chambers,645,France,Female,40.0,3,129596.77,1,1,103232.6,MortgageLoan
15780572,0,Mansom,653,Spain,Male,30.0,4,0.0,1,0,120736.04,"RetirementAccount,MortgageLoan"
15769596,1,Yen,710,Germany,Female,24.0,2,110407.44,0,0,15832.43,"RetirementAccount,InvestmentFund"
15586996,0,Azikiwe,697,France,Female,76.0,7,0.0,0,1,188772.45,"CertificateOfDeposit,PersonalLoan"
15722061,0,Allen,619,Germany,Female,41.0,8,142015.76,1,0,114323.66,"RetirementAccount,CreditCard"
15638003,0,Komarova,648,Spain,Male,55.0,1,81370.07,0,1,181534.04,InvestmentFund
15775590,1,Mackay,482,Germany,Female,48.0,2,69329.47,0,0,102640.52,RetirementAccount
15730688,1,Yu,548,France,Female,28.0,8,116755.5,1,1,158585.17,"CertificateOfDeposit,CheckingAccount"
15753102,0,Curtis,752,Spain,Male,,6,83870.33,1,0,178722.24,SavingsAccount
15810075,1,Fang,648,France,Female,39.0,6,130694.89,1,1,153955.38,"MortgageLoan,SavingsAccount"
15723373,0,Page,643,,Female,34.0,8,117451.47,1,0,65374.86,InvestmentFund
15795298,0,Olisaemeka,573,Germany,Female,35.0,9,206868.78,0,1,102986.15,"SavingsAccount,InvestmentFund"
15584320,0,Brennan,686,France,Female,39.0,3,111695.62,0,0,136643.84,MortgageLoan
15724161,1,Sutton,644,France,Female,40.0,9,137285.26,1,0,77063.63,"CheckingAccount,CertificateOfDeposit,AutoLoan,CreditCard"
15750056,0,Hyde,702,France,Female,29.0,6,149218.39,1,1,9633.01,MortgageLoan
15609637,0,Nkemakolam,652,France,Male,51.0,7,0.0,0,1,43496.36,"InvestmentFund,CheckingAccount"
15794493,0,Chimaijem,641,Spain,Male,32.0,7,0.0,1,1,24267.28,"SavingsAccount,RetirementAccount"
15569641,1,Sung,692,Germany,Female,41.0,8,130701.29,1,0,59354.24,CheckingAccount
15815236,0,Chiganu,574,Spain,Male,34.0,5,0.0,0,0,28269.86,"HomeEquityLoan,InvestmentFund"
15811177,0,Beneventi,643,France,Female,31.0,3,167949.48,1,0,143162.34,CreditCard
15680587,0,Esposito,834,France,Male,23.0,4,131254.81,1,0,20199.3,PersonalLoan
15672821,0,Owen,591,France,Male,28.0,5,0.0,1,1,48606.92,"CreditCard,SavingsAccount"
15767681,0,Smalley,470,Spain,Male,34.0,9,0.0,0,1,89013.67,"SavingsAccount,AutoLoan"
15600379,0,Hsiung,608,Spain,Male,34.0,7,86656.13,0,1,59890.29,AutoLoan
15801336,1,Ch'ang,649,Germany,Female,37.0,8,114737.26,1,1,106655.88,CheckingAccount
15721592,0,Barton,665,France,Female,38.0,5,0.0,1,0,156439.56,"MortgageLoan,CheckingAccount"
15581282,0,Lucchese,651,France,Female,39.0,6,0.0,1,0,24176.44,CreditCard
15746203,1,Hsia,555,Germany,Male,62.0,4,119817.33,0,1,43507.1,CheckingAccount
15583137,1,Pope,637,France,Female,48.0,7,130806.99,1,1,132005.85,"CheckingAccount,SavingsAccount"
15680752,1,Horrocks,675,France,Female,49.0,0,0.0,1,1,80496.71,RetirementAccount
15688172,0,Tai,677,Spain,Male,40.0,5,0.0,1,0,88947.56,"CreditCard,HomeEquityLoan"
15791373,1,Chikezie,850,Germany,Female,35.0,2,80931.75,0,0,12639.67,SavingsAccount
15589449,1,Frye,815,,Female,56.0,3,0.0,1,1,94248.16,"MortgageLoan,AutoLoan,HomeEquityLoan"
15692819,0,Toscani,665,Germany,Male,32.0,1,132178.67,0,0,11865.76,CheckingAccount
15727467,0,Mellor,485,France,Female,27.0,3,0.0,1,0,141449.86,"SavingsAccount,CertificateOfDeposit"
15734312,0,Kang,577,Spain,Male,43.0,6,0.0,1,1,149457.81,"InvestmentFund,RetirementAccount"
15764604,1,Sutherland,586,France,Female,35.0,7,164769.02,1,0,119814.25,"CheckingAccount,AutoLoan,SavingsAccount"
15613014,0,Hs?,722,Germany,Male,29.0,1,107233.85,1,0,24924.92,"HomeEquityLoan,RetirementAccount"
15759684,0,Ting,528,France,Female,27.0,7,176227.07,0,1,139481.53,"SavingsAccount,RetirementAccount"
15609669,0,Chuang,542,,Female,39.0,4,109949.39,1,1,41268.65,"CertificateOfDeposit,AutoLoan"
15685536,0,Chu,552,France,Female,34.0,5,0.0,1,1,1351.41,"SavingsAccount,HomeEquityLoan"
15750447,1,Ozoemena,678,France,Female,60.0,10,117738.81,1,0,147489.76,RetirementAccount
15663249,0,Howells,575,Spain,Female,37.0,9,133292.45,1,0,111175.09,SavingsAccount
15638646,0,Lucchese,669,France,Female,43.0,1,160474.59,1,1,95963.14,RetirementAccount
15734161,0,Nnonso,636,France,Male,43.0,6,0.0,1,0,43128.95,"HomeEquityLoan,CheckingAccount"
15631070,1,Gerasimova,667,Germany,Male,55.0,9,154393.43,1,1,137674.96,SavingsAccount
15761950,1,Woronoff,652,Germany,Female,45.0,9,110827.49,1,1,153383.54,CreditCard
